540,196.15,195.42,3
540,194.66,194.45,5
540,198.33,197.44,2
540,201.97,199.95,5
540,197.58,195.28,4
540,197.79,191.84,3
541,199.95,188.01,2
541,191.43,184.96,3
541,196.94,189.52,3
541,196.9,196.16,3
541,200.71,198.07,5
541,196.81,193.65,4
541,196.1,191.92,5
541,198.84,195.28,5
541,194.45,192.28,4
541,196.3,195.08,4
542,196.85,196.16,5
542,191.92,184.96,3
542,200.65,178.09,2
542,199.31,195.81,3
542,198.72,198.07,10
542,194.48,192.28,6
542,195.08,194.05,4
542,196.12,195.33,2
542,200.56,193.65,4
543,201.93,197.21,4
543,196.52,196.16,3
543,187.48,185.42,2
543,195.81,194.88,4
543,198.07,193.59,5
543,192.28,192.22,3
543,199.57,195.99,7
543,196.16,195.28,3
543,196.01,195.33,4
543,197.08,191.59,4
544,196.59,189.63,2
544,1e+07,1e+07,1
544,197.45,191.43,4
544,195.3,193.06,4
544,198.46,195.28,6
544,194.23,193.65,8
544,198.99,197.21,5
544,197.74,197.12,3
544,199.4,197.11,6
544,200.2,192.22,2
545,200.02,199.23,6
545,199.29,194.5,4
545,199.63,197.21,5
545,195.33,194.45,4
545,193.65,187.16,4
545,197.19,197.11,3
545,1e+07,1e+07,1
545,193.97,192.47,7
545,194.88,191.43,2
545,194.12,178.15,2
546,195.28,183.75,2
546,197.51,192.47,3
546,198.78,198.53,7
546,199.23,195.97,6
546,197.11,191.12,2
546,1e+07,1e+07,1
546,200.19,198.69,8
546,196.43,194.5,4
546,198.4,191.3,3
546,201.93,191.38,3
547,198.33,198.23,4
547,199.4,198.69,6
547,198.15,196.34,6
547,191.74,191.59,2
547,195.95,186.04,2
547,1e+07,1e+07,1
547,195.97,191.16,4
547,197.5,194.5,7
547,198.53,190.84,3
547,197.36,197.21,3
548,1e+07,1e+07,1
548,196.34,190.71,3
548,198.53,196.46,4
548,196.14,190.64,3
548,198.97,198.77,5
548,198.9,198.23,5
548,197.39,197.33,5
548,1e+07,1e+07,1
548,198.28,197.21,4
548,199.61,198.05,2
549,198.48,194.5,6
549,199,198.23,3
549,201.95,191.59,4
549,198.97,197.53,6
549,190.71,179.37,2
549,195.12,190.64,2
549,198.05,191.97,4
549,1e+07,1e+07,1
549,194.45,190.84,2
549,198.36,194.49,5
550,195.9,194.5,6
550,1e+07,1e+07,1
550,198.23,195.06,4
550,199.98,187.78,2
550,199.38,194.49,7
550,197.53,196.46,4
550,198.15,195.55,5
550,195.53,194.05,5
550,200.32,196.74,4
551,196.74,194.54,5
551,194.95,193.76,2
551,194.61,194.5,6
551,196.46,194.49,3
551,196.27,193.31,2
551,199.74,198.05,7
551,197.84,196.85,5
551,1e+07,1e+07,1
551,197.83,191.16,3
551,200.82,198.95,5
552,1e+07,1e+07,1
552,196.27,193.78,7
552,198.04,195.02,7
552,193.31,192.71,3
552,1e+07,1e+07,1
552,197.99,179.37,2
552,195.34,187.84,5
552,198.14,192.3,3
552,194.49,193.36,3
552,1e+07,1e+07,1
553,193.24,192.65,4
553,193.78,192.71,6
553,196.01,183.75,2
553,193.5,191.81,5
553,198.07,196.41,4
553,198.35,194.53,5
553,192.04,189.16,3
553,194.61,193.36,3
553,199.46,181.17,2
554,192.65,192.25,4
554,199.99,197.43,4
554,200.09,192.71,4
554,1e+07,1e+07,1
554,194.28,192.48,3
554,1e+07,1e+07,1
554,201.33,196.55,4
554,202.08,195.19,4
554,196.35,193.79,8
554,201.26,192.51,2
555,201.22,196.61,4
555,194.53,193.32,4
555,197.06,195.19,7
555,1e+07,1e+07,1
555,198.32,192.25,3
555,196.55,195.16,9
555,197.43,193.79,2
555,196.08,194.84,2
555,200.05,193.35,4
556,197.47,192.48,5
556,197,195.41,3
556,196.75,195.88,5
556,190.61,188.52,2
556,200,197.91,3
556,1e+07,1e+07,1
556,193.79,190,2
556,196.3,195.86,4
556,197.98,193.35,7
556,191.81,184.13,2
557,196.24,196.12,8
557,196.61,194.57,3
557,194.6,193.35,3
557,196.1,195.16,4
557,195.95,195.35,4
557,1e+07,1e+07,1
557,200.3,195.78,3
557,196.07,195.86,5
557,197.16,192.9,2
557,195.41,193.32,4
558,196.12,193.94,4
558,192.25,191.34,2
558,1e+07,1e+07,1
558,195.86,193.58,4
558,199.75,195.16,4
558,196.82,194.77,3
558,192.9,192.9,3
558,199.74,198.47,7
558,197.11,195.88,5
559,194.34,192.23,2
559,194.77,192.29,7
559,1e+07,1e+07,1
559,193.67,190.64,2
559,198.47,197.85,3
559,199.26,193.94,4
559,193.64,192.89,3
559,193.52,191.34,3
559,196.46,195.88,5
559,194.56,189.65,4
560,193.32,184.42,2
560,189.33,171.61,2
560,1e+07,1e+07,1
560,1e+07,1e+07,1
560,198.52,197.93,6
560,198.57,192.9,5
560,198.96,192.19,3
560,200.33,196.93,6
560,197.85,197.14,6
560,192.02,190.64,2
561,198.73,196.3,4
561,196.13,192.19,5
561,199.94,196.93,4
561,1e+07,1e+07,1
561,192.23,186.01,3
561,197.11,196.43,5
561,200.1,190.64,2
561,199.83,198.76,8
561,199.76,198.26,7
562,198.26,194.41,4
562,198.16,190.19,3
562,1e+07,1e+07,1
562,197.03,196.3,4
562,196.17,195.88,6
562,197.62,191.34,5
562,199.07,190.4,2
562,196,189.69,3
562,198.98,198.62,7
562,198.76,198.36,4
563,199.9,192.9,2
563,196.93,196.2,7
563,199.87,198.62,7
563,192.93,189.65,3
563,197.03,196.64,5
563,199.74,198.55,3
563,198.76,198.37,8
563,196.39,189.69,2
563,196.13,194.41,3
564,198.48,197.95,8
564,199.6,196.13,2
564,1e+07,1e+07,1
564,196.45,195.56,4
564,198.84,196.43,6
564,199.75,198.62,4
564,198.55,195.88,4
564,1e+07,1e+07,1
564,191.02,171.61,2
564,200.5,196.3,5
565,189.64,188.9,3
565,198.62,196.3,4
565,1e+07,1e+07,1
565,199.76,196.75,4
565,200.56,196.13,5
565,196.44,196.25,3
565,198.58,197.95,7
565,197.41,196.93,7
565,189.21,186.66,2
565,198.9,191.28,3
566,196.93,195.2,3
566,197.95,194.68,4
566,200.3,199.48,4
566,199.35,196.58,8
566,192.25,189.65,3
566,197.91,197.06,4
566,201.08,196.3,4
566,198.92,195.95,3
566,196.75,192.04,4
567,197.41,194.28,3
567,196.58,196.3,7
567,199.48,197.73,4
567,199.69,196.56,5
567,198.64,196.25,3
567,198.06,197.44,4
567,201.74,201.54,2
567,198.02,195.2,6
567,190.64,188.27,3
567,195.95,193.6,2
568,201.51,196.25,4
568,192.9,189.74,3
568,194.02,193.6,6
568,195.97,192.97,8
568,201.54,196.79,3
568,197.06,196.74,3
568,196.3,194.28,5
568,197.73,197.44,4
568,194.68,194.53,3
568,1e+07,1e+07,1
569,199.73,193.08,4
569,196.6,196.06,4
569,199.76,198.72,4
569,195.75,194.06,5
569,196.37,189.74,4
569,194.66,193.82,6
569,1e+07,1e+07,1
569,196.55,195.79,5
569,197.44,196.56,5
569,196.79,193.65,4
570,197.76,195.65,6
570,198.72,197.9,3
570,194.06,193.65,8
570,196.06,195.79,5
570,200.04,196.49,8
570,197.31,194.06,3
570,193.82,189.46,3
570,199.1,194.53,3
570,1e+07,1e+07,1
571,194.53,194.06,5
571,196.49,193.6,7
571,197.9,196.31,4
571,200.44,198.27,5
571,1e+07,1e+07,1
571,197.39,188.36,2
571,197.38,196.63,8
571,195.7,193.65,3
571,1e+07,1e+07,1
571,196.25,191.28,4
572,195.86,191.28,4
572,197.01,196.61,8
572,199.4,198.65,3
572,202.24,196.72,8
572,200.79,198.27,7
572,196.99,194.16,3
572,198.46,183.97,2
572,1e+07,1e+07,1
572,1e+07,1e+07,1
572,198.31,197.38,3
573,199.29,194.39,4
573,199.37,196.61,3
573,197.02,195.87,6
573,196.36,194.37,5
573,189.98,183.97,2
573,199.11,193.6,2
573,198.65,197.97,9
573,192.47,186.47,2
573,195.65,193.8,3
573,197.15,190.79,3
574,199.03,193.07,2
574,197.98,193.8,2
574,199.02,196.61,7
574,197.97,196.83,4
574,196.12,195.72,7
574,196.99,188.87,4
574,193.65,191.19,5
574,197.67,197.33,5
574,1e+07,1e+07,1
574,193.08,192.83,3
575,190.91,189.79,3
575,189.74,185.94,3
575,194.08,193.96,6
575,199.24,198.96,5
575,195.72,194.13,5
575,202.07,196.61,5
575,195,194.39,4
575,198.14,196.97,5
575,190.79,183.97,2
575,193.89,193.6,4
576,198.19,196.97,7
576,200.33,199.31,5
576,193.95,188.45,2
576,198.37,188.09,2
576,194.16,188.62,2
576,197.67,196.61,2
576,196.06,195.15,4
576,194.39,194.13,3
576,198.82,198.34,8
576,193.76,193.6,4
577,198.34,175.72,2
577,196.61,194.83,3
577,197.67,193.96,4
577,195.89,193.07,4
577,203.08,199.31,7
577,195.5,188.62,2
577,199.32,192.8,3
577,190.85,189.55,4
577,196.82,195.27,2
577,199.33,196.97,9
578,201.54,198.67,5
578,199.53,199.45,6
578,199.91,196.97,4
578,198.54,196.63,2
578,200.29,197.14,5
578,195.15,192.8,3
578,194.83,188.09,3
578,196.41,193.07,6
578,194.34,189.55,2
578,193.8,177.96,2
579,202.36,199.45,8
579,200.2,194.51,5
579,1e+07,1e+07,1
579,197.14,196.11,6
579,198.16,197.48,3
579,198.67,198.4,5
579,193.74,188.98,4
579,195.93,175.72,2
579,1e+07,1e+07,1
579,197.39,191.09,4
580,198.09,197.48,7
580,195.52,194.35,3
580,199.22,196.88,6
580,1e+07,1e+07,1
580,200.34,192.83,6
580,199.7,199.45,7
580,191.19,188.11,2
580,201.34,196.11,2
580,198.01,196.97,6
580,1e+07,1e+07,1
581,196,194.52,6
581,197.06,196.11,6
581,199.28,198.92,6
581,199.23,196.97,4
581,193.2,188.11,3
581,196.89,196.88,2
581,197.06,192,7
581,196.9,195.1,3
581,187.55,175.72,2
581,197.95,193.59,2
582,192,188.36,2
582,198.92,196.11,4
582,200.19,195.1,5
582,200.53,197.37,5
582,194.56,193.62,6
582,192.83,191.67,2
582,189.55,188.64,4
582,196.88,196.77,5
582,199.85,197.48,6
582,199.62,196.97,3
583,200.5,199.62,6
583,197.82,194.52,4
583,199.18,197.37,6
583,198.79,198.02,4
583,1e+07,1e+07,1
583,198.72,193.46,5
583,198.51,193.07,3
583,196.77,196.34,5
583,193.59,191.55,3
583,1e+07,1e+07,1
584,201.23,196.72,7
584,197.37,193.98,2
584,198.87,197.64,2
584,198.64,197.41,6
584,193.83,193.62,5
584,200.59,198.02,4
584,194.87,181.29,2
584,199.31,193.07,4
584,195.81,193.38,3
585,197.41,196.3,7
585,1e+07,1e+07,1
585,198.15,193.07,2
585,198.26,196.34,4
585,195.55,193.46,3
585,198.46,198.13,5
585,197.64,194.43,3
585,199.77,193.12,4
585,201.56,196.17,3
585,198.02,197.37,4
586,198.2,193.79,2
586,1e+07,1e+07,1
586,194.99,193.03,4
586,196.64,196.3,3
586,189.23,187.41,3
586,198.2,194.64,4
586,200.53,198.51,6
586,1e+07,1e+07,1
586,198.13,196.67,6
586,200.79,197.86,7
587,200,193.98,4
587,196.3,194.18,2
587,194.43,190.91,2
587,199.88,199.06,10
587,197.77,191.87,2
587,199.47,193.07,5
587,200.15,199.57,2
587,197.43,195.62,4
587,194.52,191.55,3
587,193.79,192.34,5
588,199.39,199.06,4
588,193.98,193.56,5
588,1e+07,1e+07,1
588,196.66,194.15,5
588,198.68,194.35,4
588,194.63,194.18,3
588,194.87,194.64,3
588,1e+07,1e+07,1
588,199.06,194.45,4
588,199.57,199.14,8
589,198.51,197.21,5
589,200.21,194.45,4
589,1e+07,1e+07,1
589,195.52,190.08,4
589,197.6,181.29,3
589,1e+07,1e+07,1
589,198.65,198.52,8
589,199.14,194.35,8
589,194.18,190.17,2
589,200.39,199.93,3
590,199.06,194.45,3
590,198.05,196.14,5
590,200.74,190.08,4
590,198.08,198.04,7
590,201.04,191.19,3
590,197.86,195.97,4
590,201.28,198.52,8
590,193.07,184.06,2
590,200.28,194.71,3
590,1e+07,1e+07,1
591,198.22,198.22,5
591,199.95,198.04,5
591,198.52,196.93,6
591,199.75,198.11,6
591,198.98,191.88,3
591,1e+07,1e+07,1
591,199.29,197.89,4
591,196.43,194.99,2
591,201.01,193.89,3
591,200.18,195.15,4
592,198.04,196.93,6
592,198.11,196.23,4
592,196.87,193.72,3
592,197.89,197.17,4
592,197.68,195.18,3
592,195.66,195.42,4
592,197.26,194.35,3
592,195.86,188.87,3
592,201.39,197.17,2
592,198.37,195.15,3
593,199.59,195.42,6
593,197.17,190.91,4
593,195.18,188.87,5
593,199.23,198.71,5
593,197.54,196.23,4
593,200.4,195.14,2
593,198.19,195.75,3
593,202.17,196.93,5
593,1e+07,1e+07,1
593,197.17,191.62,2
594,198.71,195.42,3
594,197.18,177.02,2
594,196.53,195.75,4
594,199.72,190.24,3
594,196.93,191.62,3
594,199.26,197.22,7
594,200.33,194.98,2
594,197.89,197.54,7
594,198.8,198.38,5
595,1e+07,1e+07,1
595,195.75,193.72,3
595,195.77,194.35,2
595,198.62,197.54,5
595,199.66,197.67,3
595,196.26,195.18,7
595,198.34,196.22,6
595,197.22,195.42,3
595,198.45,194.98,3
595,197.84,194.76,2
596,199.57,195.14,5
596,195.06,193.72,4
596,198.25,196.22,3
596,195.42,195.18,8
596,187.15,173.07,2
596,1e+07,1e+07,1
596,197.06,195.73,4
596,197.36,193.57,5
596,199.06,197.67,3
596,197.7,194.98,2
597,197.63,191.11,3
597,199.03,195.11,4
597,190.7,190.24,3
597,191.91,190.71,3
597,191.65,188.64,2
597,199.28,198.71,4
597,1e+07,1e+07,1
597,196.83,194.28,6
597,201.77,197.67,7
597,195.14,194.65,3
598,195.75,193.28,2
598,200.61,197.67,4
598,195.67,195.33,5
598,189.13,182.48,2
598,202.93,197.34,4
598,198.96,198.71,6
598,200.33,191.11,4
598,199.46,197.49,3
598,194.9,190.08,3
598,195.18,194.78,6
599,185.23,173.07,2
599,198.27,197.06,3
599,192.56,186.37,2
599,1e+07,1e+07,1
599,195.11,193.28,7
599,194.65,194.28,4
599,199.65,194.78,3
599,193.64,190.31,2
599,199.43,198.71,10
599,199.56,197.67,5
600,194.28,192.4,5
600,195.05,194.95,5
600,198.52,197.06,3
600,197.49,194.85,3
600,194.78,190.24,7
600,193.75,192.81,3
600,198,196.74,7
600,197.97,197.67,6
600,1e+07,1e+07,1
600,195.32,183.22,2
601,198.22,190.24,3
601,202.09,198.05,4
601,196.86,196.56,7
601,192.81,186.81,2
601,197.06,192.4,8
601,194.85,190.08,3
601,196.61,195.61,3
601,1e+07,1e+07,1
601,197.81,196.85,7
601,198.49,196.74,6
602,198.48,195.47,4
602,197.88,191.43,5
602,199.09,192.99,4
602,198.39,189.05,2
602,199.97,192.4,6
602,194.95,191.16,4
602,193.73,185.09,3
602,199.75,195.47,4
602,196.85,196.56,5
602,190.88,184.86,2
603,195.47,192.99,4
603,200.4,193.91,2
603,200.31,199.17,7
603,1e+07,1e+07,1
603,196.56,186.81,3
603,199.21,191.68,5
603,199.79,196.36,4
603,200.22,198.05,4
603,200.32,195.47,7
604,195.85,192.72,3
604,201.74,199.17,10
604,193.91,191.68,4
604,193.57,192.99,3
604,198.82,190.13,3
604,197.72,196.68,7
604,192.4,188.14,2
604,194.84,190.31,3
604,197.92,194.95,4
605,197.44,194.94,4
605,200.2,193.33,3
605,194.95,194.25,2
605,198.05,197.96,5
605,199.17,198.4,5
605,197.07,187.88,3
605,198.84,196.68,5
605,201.25,199.89,6
605,199.17,192.72,2
605,194.16,194.07,4
606,199.47,184.56,3
606,194.07,192.35,2
606,200.14,197.2,7
606,197.96,197.13,8
606,195.76,189.7,2
606,198.12,197.41,4
606,198.4,194.25,2
606,1e+07,1e+07,1
606,199.89,198.72,3
606,199.17,198.27,7
607,198.27,195.57,5
607,196.37,194.25,3
607,200.55,199.2,4
607,190.13,182.88,3
607,199.52,197.41,3
607,197.4,196.69,5
607,198.72,194.46,4
607,198.72,198.06,4
607,199.07,196.68,4
607,200.23,197.03,3
608,1e+07,1e+07,1
608,197.7,197.03,6
608,197.26,191.96,3
608,197.52,194.41,5
608,196.37,186.81,2
608,200.81,200.34,5
608,196.69,181.89,2
608,198.5,192.94,4
608,198.4,197.88,4
608,199.63,199.2,4
609,194.46,194.41,4
609,198.83,198.08,2
609,197.03,194.25,4
609,196.9,196.68,3
609,200.34,194,5
609,190.18,184.56,3
609,200.43,197.88,10
609,195,193.74,4
609,196.96,189.7,2
609,199.2,190.82,2
610,197.5,194,4
610,194.41,194.39,6
610,1e+07,1e+07,1
610,200.8,191.99,5
610,198.44,197.86,7
610,197.88,186.89,2
610,1e+07,1e+07,1
610,200.08,199.62,5
610,196.73,195.51,5
610,198.08,193.74,4
611,195.64,194,5
611,203.84,200.28,4
611,189.89,187.59,4
611,197.86,193.51,3
611,201.43,201.36,6
611,199.62,195.34,6
611,193.28,193.08,5
611,198.59,190.82,2
611,198.97,193.94,6
611,1e+07,1e+07,1
612,192.47,187.88,4
612,199.01,198.56,4
612,200.28,197.79,4
612,196.98,193.74,6
612,196.69,184.25,2
612,197.78,194,4
612,201.36,199.91,4
612,194.99,193.94,4
612,190.82,188.79,3
612,195.34,194.54,8
613,198.56,195.94,3
613,190.31,187.27,4
613,200.75,197.52,5
613,198.53,197.84,2
613,199.91,191.96,2
613,202.31,194,5
613,197.79,194.39,5
613,199.5,193.51,5
613,198.88,186.41,3
613,196.55,191.62,6
614,199.18,198.55,5
614,197.06,193.85,3
614,193.74,190.65,6
614,193.51,187.88,4
614,198.24,197.84,3
614,188.4,183.12,2
614,192.94,192.54,6
614,198.85,195.28,2
614,201.72,193.94,6
614,197.63,197.52,4
615,201.39,198.55,5
615,188.55,186.37,2
615,197.5,195.28,6
615,200.95,197.84,6
615,197.89,197.52,7
615,195.72,193.72,5
615,198.66,198.16,3
615,190.65,188.65,3
615,191.81,187.88,2
616,197.84,193.72,3
616,198.04,195.75,4
616,199.92,198.77,4
616,194.56,193.84,3
616,197.6,192.54,2
616,1e+07,1e+07,1
616,196.11,195.2,4
616,200.16,199.58,8
616,194.39,193.91,6
616,196.51,196.45,3
617,193.72,185.56,4
617,200.42,192.54,6
617,200.12,193.3,4
617,198.77,195.2,4
617,198.11,193.85,5
617,195.65,191.48,3
617,1e+07,1e+07,1
617,199.67,196.45,4
617,198.5,179.23,2
617,193.84,186.3,2
618,197.86,196.88,3
618,197.07,196.45,3
618,198.87,195.9,6
618,191.48,191.46,4
618,201.45,195.7,4
618,192.75,185.56,2
618,201.53,197.49,9
618,193.85,192.19,4
618,200.86,195.2,3
619,197.76,195.8,8
619,200.12,198.42,5
619,1e+07,1e+07,1
